# ra dec outfile
182.95337792878314 -1.8187677521223098 40053585102267262.png
182.88515213647932 -1.8158527388509103 40053585102267339.png
182.88505297254767 -1.8151446468627683 40053585102267340.png
182.96723668833616 -1.8165815935040845 40053585102267355.png
182.96669681620193 -1.8180298045534544 40053585102267356.png
183.04120907952247 -1.81649610132139 40053585102267396.png
182.93388693771604 -1.815928867576768 40053585102267398.png
182.91704686191534 -1.814484864964729 40053585102267423.png
182.98343016042188 -1.8134900359062822 40053585102267434.png
182.98372581706315 -1.814664669756766 40053585102267435.png
182.9843760349595 -1.8160676905557054 40053585102267443.png
182.98374429351958 -1.8154027516526907 40053585102267455.png
182.90285627844682 -1.814074910105721 40053585102267461.png
183.05339974062662 -1.8148052567613329 40053585102267464.png
183.00065286286772 -1.8130491413041037 40053585102267508.png
182.89022204543969 -1.8134345339329088 40053585102267518.png
183.02864012459784 -1.8131118354515108 40053585102267530.png
182.99772336708978 -1.8124487974570642 40053585102267556.png
183.05934756050019 -1.812149032712837 40053585102267562.png
182.90519784938957 -1.8119419521625078 40053585102267576.png
182.91149774780524 -1.8112192059449674 40053585102267577.png
182.91022354228602 -1.811787252422143 40053585102267578.png
182.97334090841454 -1.8100631654201327 40053585102267675.png
183.06081301882855 -1.8103159771305628 40053585102267738.png
183.01100897946532 -1.8084530691219136 40053585102267761.png
183.00929574124913 -1.8097601442377083 40053585102267762.png
183.01040845072964 -1.8110320736160685 40053585102267764.png
183.01124815471894 -1.8076582669500731 40053585102267767.png
182.89766087954123 -1.8080979389297274 40053585102267806.png
182.92648571308334 -1.8080705272785003 40053585102267811.png
182.99471396037652 -1.7992230991869482 40053585102267858.png
182.9908765144493 -1.8054225908607844 40053585102267859.png
182.9950492427836 -1.807161329180268 40053585102267860.png
182.99621419296832 -1.806702387865371 40053585102267861.png
183.00293059382616 -1.8083704270495875 40053585102267908.png
183.021260801708 -1.8045401271803254 40053585102267971.png
182.98038164279495 -1.806654485363433 40053585102267973.png
182.98111546947175 -1.8083234744124708 40053585102267974.png
182.9747427213385 -1.8052545929750279 40053585102267993.png
182.95078435660386 -1.8040872930698373 40053585102268041.png
183.0351087751245 -1.8045253357736766 40053585102268060.png
182.9279168470602 -1.8041752272844498 40053585102268087.png
182.92653938204126 -1.804927553516589 40053585102268088.png
182.92663383039516 -1.8036523715924728 40053585102268108.png
182.90874766608252 -1.8060012202081157 40053585102268114.png
182.90676122118066 -1.804485303985643 40053585102268115.png
182.91617292386746 -1.8027443970117447 40053585102268153.png
183.0211495249524 -1.8016575692680785 40053585102268215.png
182.95594437295912 -1.799807833092046 40053585102268301.png
182.90938556571894 -1.8009857149091033 40053585102268327.png
182.90956272912874 -1.798720192896352 40053585102268328.png
182.90848279180582 -1.7999138152842877 40053585102268329.png
183.0411196409255 -1.797463334877607 40053585102268372.png
182.97982937235514 -1.7973508392064 40053585102268375.png
182.95178214255645 -1.7975174793587412 40053585102268399.png
182.9168597114923 -1.7980077651720423 40053585102268417.png
182.91773652647117 -1.7973969773578058 40053585102268418.png
182.9129262009064 -1.7954210442174667 40053585102268454.png
183.04722405966123 -1.79533311042502 40053585102268456.png
182.93783399019432 -1.795445877372581 40053585102268458.png
182.99177606295663 -1.79465759448768 40053585102268545.png
183.04555000129173 -1.793525854806351 40053585102268558.png
182.92516675992874 -1.793571721460879 40053585102268569.png
182.91159677064684 -1.7922677790588877 40053585102268586.png
182.90343283641647 -1.7925517993197944 40053585102268614.png
183.01065145583152 -1.7926229061669756 40053585102268671.png
182.89427712985804 -1.7797919644617313 40053585102268696.png
182.89556881474752 -1.7905823850101938 40053585102268737.png
183.05621482942053 -1.7909851424808438 40053585102268751.png
183.0197823489205 -1.7893738417295015 40053585102268860.png
183.05402612305977 -1.7880947353699612 40053585102268908.png
183.03076882675867 -1.7875573644091278 40053585102268929.png
182.94633974510344 -1.7856167237713005 40053585102268976.png
183.00584043277868 -1.7851534454828304 40053585102269000.png
182.88227899448833 -1.784653664144368 40053585102269019.png
183.0446674832948 -1.7860034675989123 40053585102269026.png
182.93953210442285 -1.7855496881827908 40053585102269044.png
183.0570446942166 -1.777966404767592 40053585102269076.png
183.05607370305088 -1.7786309229426633 40053585102269077.png
183.05657998769215 -1.7785155787456328 40053585102269078.png
182.89025010433735 -1.783399936860958 40053585102269104.png
182.91031387080523 -1.7832172854631094 40053585102269123.png
182.90691968682722 -1.7844833612756514 40053585102269127.png
182.95654002772508 -1.782162901447963 40053585102269183.png
183.0245557496338 -1.7806252930994433 40053585102269187.png
182.90324146135208 -1.7825390600002924 40053585102269210.png
182.88514947540048 -1.7806195937327864 40053585102269247.png
182.9701843013495 -1.7796508373563436 40053585102269282.png
182.92876592132131 -1.7786425930618233 40053585102269294.png
183.02702782470203 -1.7787822274002891 40053585102269364.png
182.88320864363172 -1.7768121493433353 40053585102269393.png
183.005777075346 -1.7763163055347317 40053585102269438.png
182.88832796476194 -1.775928478149381 40053585102269442.png
183.0242607010539 -1.7754761939011143 40053585102269449.png
182.9263971705064 -1.7766115863417782 40053585102269489.png
182.93394833845895 -1.7736974545224007 40053585102269556.png
182.93037680107562 -1.773457267843875 40053585102269587.png
182.93611953837157 -1.772748106680018 40053585102269640.png
182.97810208624315 -1.766844140193057 40053585102269846.png
183.05296202223934 -1.76642686828851 40053585102269862.png
182.98906344726564 -1.7664706987963545 40053585102269881.png
182.96615468577198 -1.7653993620664508 40053585102269898.png
183.0136076854008 -1.7657844732859722 40053585102269956.png
182.94327823631772 -1.764815996068752 40053585102269961.png
183.04983460652542 -1.7649249616040836 40053585102269992.png
182.98615730969726 -1.7367200621572023 40053589397210532.png
182.9475290074333 -1.7323958422359527 40053589397210710.png
182.92672773645322 -1.7287328759559455 40053589397210916.png
183.02332417978283 -1.7279974068063066 40053589397210953.png
182.99656525689818 -1.7269578447172824 40053589397211004.png
183.02175696204384 -1.7268267630479657 40053589397211010.png
182.93937624966597 -1.7196255625219916 40053589397211355.png
182.93369687024762 -1.7184793489574397 40053589397211393.png
182.99196742847374 -1.71712647317176 40053589397211454.png
183.0560785455969 -1.7150872555922576 40053589397211554.png
183.0348570899121 -1.7102170515677955 40053589397211768.png
182.92085554532719 -1.709260001143163 40053589397211832.png
183.01690124758605 -1.7065562989542777 40053589397211951.png
183.034868352398 -1.7011151182965025 40053589397212204.png
182.90678676591796 -1.6996245259609692 40053589397212280.png
182.97929741034295 -1.691250770023317 40053589397212722.png
183.04596836922275 -1.6900482608798437 40053589397212770.png
182.91220957169034 -1.6890677456252385 40053589397212819.png
182.92379241531575 -1.6851306276995437 40053589397212976.png
182.91024605352607 -1.6802485582465414 40053589397213249.png
182.997868558717 -1.6787273155532862 40053589397213300.png
182.9053464463399 -1.6715945471454206 40053589397213612.png
183.01569395861458 -1.668994294094204 40053589397213782.png
182.89249120660435 -1.6688869623222078 40053589397213783.png
182.92284037202677 -1.6686340338712904 40053589397213795.png
183.01027180713564 -1.663114394148234 40053589397214054.png
182.89070602967573 -1.6441381210496129 40053589397214882.png
182.95098307155877 -1.6402031281856142 40053589397215052.png
183.04383090961386 -1.6320094123394508 40053589397215467.png
182.8885660577823 -1.6318468572578813 40053589397215483.png
182.90868989792517 -1.62788040878508 40053589397215665.png
182.92658274886313 -1.6219502897800775 40053589397215983.png
182.97535111405222 -1.6178028532532356 40053589397216200.png
182.97564070243024 -1.612203026832464 40053589397216470.png
183.05441852386244 -1.6121940714645449 40053589397216473.png
183.04216794642755 -1.6078997057073976 40053589397216660.png
182.946692728553 -1.606539849978268 40053589397216759.png
183.0423759422004 -1.6017558027570875 40053589397216997.png
182.96693875647875 -1.5976542693236948 40053589397217191.png
182.8963274506714 -1.5948063488665158 40053589397217345.png
182.9887198542088 -1.5910965547276843 40053589397217522.png
182.96911624052302 -1.590173618793423 40053589397217571.png
182.94411451684962 -1.5885125522489625 40053589397217663.png
183.00575199668415 -1.5868231287254004 40053589397217738.png
182.92918770573607 -1.5858589462616663 40053589397217779.png
183.0220067977477 -1.5831518835994203 40053589397217891.png
183.06313921751808 -1.764387325986118 40053589397230456.png
182.9552190999257 -1.7639505141231997 40053589397230484.png
182.89897172059824 -1.7633431300443656 40053589397230502.png
182.96914013101238 -1.762897362364647 40053589397230534.png
183.06518350460817 -1.7635951211361183 40053589397230570.png
183.02863873097863 -1.7623962300594638 40053589397230628.png
182.97479636770396 -1.760488454667467 40053589397230632.png
183.00643592639923 -1.7610529573184335 40053589397230728.png
183.00691804269678 -1.7612730591195416 40053589397230729.png
183.05922445639376 -1.7595848436884642 40053589397230741.png
182.9888814684259 -1.7593454730204237 40053589397230749.png
183.01435910149792 -1.7522892086054864 40053589397231140.png
182.90007276696377 -1.7530774734380326 40053589397231149.png
183.02813892907784 -1.752351900683655 40053589397231265.png
183.0235070081745 -1.7493223287590542 40053589397231266.png
183.02683061248393 -1.7495724182026746 40053589397231267.png
183.02749015914992 -1.749681925636395 40053589397231268.png
182.8902851982177 -1.748587530071175 40053589397231328.png
182.92605104266403 -1.7485740960812217 40053589397231336.png
182.94320424154623 -1.7473438686814813 40053589397231355.png
183.00612878771986 -1.7493120157930229 40053589397231368.png
182.90589812320943 -1.7478420116225781 40053589397231375.png
183.00288470679172 -1.746778420289269 40053589397231404.png
183.0095525299143 -1.7462606016085362 40053589397231429.png
182.98831445436565 -1.740582381741887 40053589397231688.png
182.9891431510582 -1.7385835764309308 40053589397231768.png
183.0611240787748 -1.7390587843992051 40053589397231780.png
182.88883314356897 -1.7399018649640885 40053589397231795.png
182.89812607555265 -1.7376794332168122 40053589397231805.png
182.89073617636913 -1.737552014599648 40053589397231858.png
182.92795920701738 -1.7373807661628566 40053589397231865.png
183.06310152155865 -1.7357935300035667 40053589397231916.png
183.04173402903808 -1.7361456610189976 40053589397231924.png
183.009585057871 -1.734607005014648 40053589397231999.png
183.01264825853627 -1.736867970817796 40053589397232003.png
182.9262976465764 -1.7357275817744424 40053589397232012.png
182.92470717193368 -1.7360665502687778 40053589397232013.png
182.94315246861723 -1.7321924343874042 40053589397232068.png
182.9974163011936 -1.7305826771138981 40053589397232141.png
183.0368718614082 -1.7274494689054285 40053589397232251.png
182.90214151839652 -1.7272845990627683 40053589397232270.png
182.97791460945533 -1.7269019382485178 40053589397232275.png
182.9373085351136 -1.7271915120632724 40053589397232285.png
182.99240288306524 -1.7272429405945 40053589397232303.png
183.05930282908736 -1.7257616908960538 40053589397232322.png
182.94521287880096 -1.725312268350214 40053589397232331.png
183.00489343696344 -1.7265627000024453 40053589397232383.png
183.00236231366932 -1.7231271698461026 40053589397232511.png
182.98899298370614 -1.7222861321657705 40053589397232553.png
182.98788215200784 -1.7222707986329342 40053589397232554.png
183.053905890233 -1.722011214153292 40053589397232576.png
182.9346467087568 -1.7205773260309976 40053589397232644.png
183.02796006669357 -1.7181669797591677 40053589397232659.png
183.03075558948248 -1.710181771095634 40053589397232674.png
183.0483818212741 -1.719661521642231 40053589397232705.png
182.97468796985981 -1.7189955317063559 40053589397232708.png
182.90323260635137 -1.722089917232773 40053589397232761.png
182.90573211195795 -1.7187204784734122 40053589397232762.png
182.9027074656492 -1.721814185078913 40053589397232763.png
182.9045314011686 -1.7207135636750717 40053589397232764.png
182.90174494458 -1.7235147149234973 40053589397232765.png
182.90206194638324 -1.72256322133793 40053589397232766.png
182.90922749563381 -1.7173235017621946 40053589397232798.png
182.9358225910081 -1.7165589983780873 40053589397232847.png
182.98214825976726 -1.7151627017189657 40053589397232853.png
182.98305035570655 -1.7158430739384558 40053589397232854.png
183.01393715939636 -1.7154830764016689 40053589397232874.png
182.995099746691 -1.7147135530588584 40053589397232878.png
183.05167622670092 -1.714494270851009 40053589397232900.png
183.06267639735918 -1.715190383392101 40053589397232904.png
182.89638828734067 -1.7159392813579883 40053589397232911.png
183.00659601547147 -1.717100148416725 40053589397232917.png
183.00661543317813 -1.7200473019823732 40053589397232918.png
183.00803239495355 -1.721027425933963 40053589397232920.png
182.9249649098042 -1.7119862323846728 40053589397232942.png
182.99176382979718 -1.7140828453901986 40053589397232974.png
183.008667082481 -1.714450577245763 40053589397233023.png
183.01816876496295 -1.7135719560475662 40053589397233040.png
182.99472477178466 -1.7123075563958752 40053589397233056.png
182.99473525315904 -1.7125442072223562 40053589397233057.png
182.89093492361351 -1.7129103104507166 40053589397233078.png
182.9759636950202 -1.710717627260018 40053589397233138.png
183.05890749899012 -1.7102175943442954 40053589397233141.png
182.94564035011658 -1.709720004052484 40053589397233187.png
182.89667738545091 -1.709535867181452 40053589397233227.png
182.8962217258482 -1.7112196957190122 40053589397233228.png
183.02598678493405 -1.703881774707099 40053589397233252.png
182.90057808822493 -1.7110302666309374 40053589397233293.png
182.90083665341675 -1.7128959268533228 40053589397233294.png
182.9010702246596 -1.71187903393008 40053589397233296.png
182.90012199224813 -1.7123740465907304 40053589397233298.png
183.0440591111036 -1.7074422444118695 40053589397233331.png
182.88886188067667 -1.7091574164385923 40053589397233344.png
182.8901044355408 -1.7098163468586625 40053589397233345.png
182.88982860754177 -1.7092944674340238 40053589397233349.png
182.92000143653487 -1.7045356826514033 40053589397233395.png
182.93573088423875 -1.7055297751291638 40053589397233402.png
182.94452392074032 -1.7051616379013845 40053589397233409.png
183.03370878641007 -1.7058121539350988 40053589397233424.png
182.89450402512955 -1.7045071869696014 40053589397233456.png
182.98878047801745 -1.7041505839015676 40053589397233477.png
183.01515461081402 -1.703860877880832 40053589397233480.png
183.01192758209345 -1.70434679699704 40053589397233481.png
182.93786628831418 -1.7021105659449596 40053589397233539.png
182.90062131754797 -1.701278493257002 40053589397233543.png
183.01691375064786 -1.7036008888145449 40053589397233567.png
182.895992064927 -1.7034377850445248 40053589397233578.png
183.03752688200598 -1.7012175668789187 40053589397233586.png
182.9987800541441 -1.701336977154032 40053589397233605.png
182.91110250058514 -1.7016800103491145 40053589397233611.png
183.00403966314536 -1.699289770425853 40053589397233638.png
183.02791163252766 -1.699028017962329 40053589397233675.png
182.90451311614257 -1.700186703708887 40053589397233696.png
183.06274952742928 -1.6959468318301791 40053589397233737.png
182.92402235294688 -1.6965091442014983 40053589397233780.png
182.89525205040553 -1.6973261528875043 40053589397233801.png
183.04573724816476 -1.6972884301735909 40053589397233824.png
182.94513865116002 -1.6973079699965332 40053589397233836.png
183.0403130705291 -1.6973584478733816 40053589397233847.png
183.03566598894986 -1.695471363195827 40053589397233870.png
183.00744763070142 -1.685003076881511 40053589397234011.png
183.0489384284747 -1.6931640393233887 40053589397234038.png
182.9294185260919 -1.693045308017557 40053589397234134.png
182.9144061320363 -1.6889809023384192 40053589397234259.png
182.8866741923186 -1.6880491012535794 40053589397234264.png
182.90716730201441 -1.6895822921792787 40053589397234281.png
182.90681444719547 -1.6870713008575107 40053589397234324.png
182.9070884135126 -1.68663952737251 40053589397234325.png
183.06381355607562 -1.6854496404735608 40053589397234396.png
182.90105456976406 -1.6854214164574186 40053589397234418.png
183.06037206095007 -1.684906463927029 40053589397234429.png
182.9131780521933 -1.6839229660338189 40053589397234488.png
183.0237065561852 -1.6830535857901125 40053589397234516.png
182.94418638846358 -1.6827554700068192 40053589397234578.png
182.98125145280895 -1.6825034896101414 40053589397234585.png
183.03903110169608 -1.680485612227544 40053589397234657.png
183.01282259270522 -1.679994135717372 40053589397234763.png
183.00606649969149 -1.6793232745513231 40053589397234776.png
182.9444397382368 -1.6784069469593446 40053589397234821.png
182.89362920717963 -1.6788221642067997 40053589397234895.png
182.92929314116398 -1.6725686761253173 40053589397235107.png
182.92751462512928 -1.671694416036567 40053589397235109.png
182.93095881012474 -1.6723339298580575 40053589397235110.png
182.8861477629036 -1.6700235124581855 40053589397235171.png
183.0263024221374 -1.670121617282253 40053589397235178.png
183.05751049687075 -1.6680531398429268 40053589397235204.png
183.05841225298337 -1.6668556655416458 40053589397235221.png
183.04171553409816 -1.6690481635192722 40053589397235223.png
182.90871249567377 -1.66953271702874 40053589397235270.png
183.02946078293076 -1.6679740318864382 40053589397235299.png
183.01074890256996 -1.6675114607259733 40053589397235312.png
182.98201490358758 -1.6678093028071475 40053589397235326.png
182.98052752729672 -1.6696279723112404 40053589397235327.png
182.97927489832227 -1.6665623014103106 40053589397235349.png
182.91117900936388 -1.6655942815015439 40053589397235402.png
183.00523636169876 -1.6632409937061405 40053589397235415.png
183.00540308613907 -1.6636015243244489 40053589397235420.png
182.91495915688077 -1.6620389088423377 40053589397235458.png
183.06210233742104 -1.6654376940813207 40053589397235485.png
183.0631246801115 -1.665049482168553 40053589397235486.png
182.9010714907025 -1.6638445466940999 40053589397235493.png
183.01447336598338 -1.664461668959974 40053589397235546.png
182.99215811121346 -1.663163242851287 40053589397235549.png
183.01689303865342 -1.662487638257172 40053589397235561.png
183.05967595069745 -1.6623201958207188 40053589397235579.png
182.92231091919078 -1.663422683761103 40053589397235608.png
183.01505843778415 -1.661573353878362 40053589397235625.png
182.90514502865085 -1.6600663731588419 40053589397235656.png
183.02631758160712 -1.6613919353750428 40053589397235738.png
183.05412606855938 -1.6536339692596653 40053589397235923.png
183.01850530780362 -1.650723688194932 40053589397235954.png
182.94781127132262 -1.6520926649886185 40053589397235968.png
182.94765050806689 -1.6525575392734455 40053589397235969.png
182.9354995807645 -1.6551272403636703 40053589397235972.png
182.98396136007216 -1.6532795465147658 40053589397235980.png
182.91344395552227 -1.652905991523266 40053589397235993.png
183.00802330213293 -1.6538046675261535 40053589397235995.png
183.04543507001776 -1.6518510009623388 40053589397236016.png
183.05690226564505 -1.6531761506110643 40053589397236028.png
182.94508962662016 -1.6519482907436676 40053589397236032.png
182.99651832293506 -1.6509061912416094 40053589397236055.png
183.00604745293114 -1.6515935969195117 40053589397236070.png
182.88372808877992 -1.6489456073437327 40053589397236193.png
182.89552851998408 -1.6491283816070348 40053589397236226.png
182.97889839164915 -1.648561469358789 40053589397236248.png
182.9312401601758 -1.645970337786428 40053589397236320.png
182.9173812500457 -1.648189407841776 40053589397236379.png
182.91699285483006 -1.6465362994693076 40053589397236381.png
182.97509497430403 -1.6438310556380087 40053589397236427.png
182.98274007920307 -1.6440781462726228 40053589397236441.png
183.06501251266977 -1.6443867043073919 40053589397236472.png
183.06250337979876 -1.6407715306417348 40053589397236497.png
182.93164117088185 -1.6421791720819254 40053589397236522.png
182.9708887932696 -1.641675493056742 40053589397236542.png
183.0328323313042 -1.642956401171599 40053589397236553.png
183.02950342824207 -1.6439157259014503 40053589397236554.png
183.03239458542674 -1.6440945647068685 40053589397236557.png
182.88315865243692 -1.6406443897584395 40053589397236579.png
183.0366593658501 -1.640891751377663 40053589397236624.png
183.02977211097613 -1.6409297443882627 40053589397236634.png
182.96273213089538 -1.6401725980988426 40053589397236652.png
182.99018741386226 -1.6388747306185867 40053589397236657.png
183.0352482969984 -1.6374053529674388 40053589397236767.png
182.91499651286003 -1.637579170694153 40053589397236784.png
182.95378283878605 -1.637186350794585 40053589397236817.png
182.95318305493504 -1.6366064157882243 40053589397236818.png
182.9201939448665 -1.6366309755031547 40053589397236831.png
183.0009341940221 -1.6360670519588076 40053589397236862.png
183.05267149795614 -1.6371837727022343 40053589397236871.png
183.029710235252 -1.6374107805308864 40053589397236875.png
182.8956304209471 -1.6355342013444558 40053589397236909.png
183.05875906215854 -1.6330862383202043 40053589397236947.png
183.01234689702932 -1.632510103783453 40053589397236979.png
182.95187158487386 -1.6338821889434612 40053589397236988.png
183.01522066531783 -1.633769974269502 40053589397237012.png
182.93834487093798 -1.6337661749819805 40053589397237017.png
183.06333242875186 -1.6324337110157792 40053589397237025.png
182.89342420691295 -1.6314513247061002 40053589397237081.png
182.89462652540445 -1.630878718542505 40053589397237082.png
182.9744097665813 -1.6309605387971349 40053589397237095.png
182.97921414010347 -1.6316476662409503 40053589397237133.png
183.01402354443601 -1.6295762436600432 40053589397237153.png
182.9023876374704 -1.6294121962009913 40053589397237159.png
182.94130683205424 -1.6292978107597822 40053589397237171.png
182.92793330284414 -1.6296046025687112 40053589397237173.png
183.00416085658676 -1.6289094702000062 40053589397237185.png
183.0052570452775 -1.628796577360893 40053589397237186.png
183.02704303850348 -1.627644310907963 40053589397237254.png
182.91067341398843 -1.627878237769992 40053589397237287.png
182.97699837119185 -1.6274438991109765 40053589397237301.png
183.03567381169685 -1.628436188724509 40053589397237319.png
182.93902164816154 -1.626334646634028 40053589397237330.png
182.899462165846 -1.6240837140317688 40053589397237447.png
183.00789805722013 -1.6235875023897643 40053589397237451.png
183.007105861601 -1.6244067876328372 40053589397237452.png
183.04770396012583 -1.623684519422577 40053589397237541.png
182.96045436468515 -1.623561178887958 40053589397237555.png
182.9591420595873 -1.62258625974545 40053589397237556.png
183.06514384319703 -1.6201288142878143 40053589397237625.png
182.99620815512148 -1.6209684513269318 40053589397237634.png
183.05823083509148 -1.6217147353482224 40053589397237654.png
182.9736201301046 -1.6202776639443806 40053589397237712.png
183.01279462151507 -1.6190153595008598 40053589397237722.png
183.0115362237072 -1.6179073328364528 40053589397237723.png
183.03435618475197 -1.6188542980316247 40053589397237725.png
183.06487939977416 -1.6182772177418474 40053589397237757.png
183.05527190579323 -1.617836232444172 40053589397237766.png
182.9183611926192 -1.6178670335680028 40053589397237800.png
182.91690513993586 -1.618323215906112 40053589397237802.png
183.03039251517913 -1.6155587145168715 40053589397237876.png
182.95113759267497 -1.6161176118878575 40053589397237913.png
182.88414021492318 -1.617146260255362 40053589397237945.png
183.00390599265046 -1.6143932939093555 40053589397237966.png
182.9314801731299 -1.613717841451881 40053589397238013.png
183.06406350134134 -1.614190712423563 40053589397238064.png
182.96449384661173 -1.6126016764321822 40053589397238094.png
182.91788614071356 -1.612652559215165 40053589397238098.png
182.9979665933332 -1.6152574880296398 40053589397238107.png
182.9955276035149 -1.6139490529548557 40053589397238108.png
182.92730110517485 -1.6117705911568483 40053589397238141.png
183.00670025749142 -1.6103864448249907 40053589397238189.png
183.04071125537584 -1.6099086899962678 40053589397238207.png
182.9866811337965 -1.6098963424574473 40053589397238209.png
182.89170974197378 -1.610255642298979 40053589397238223.png
183.008597772181 -1.6078636129373707 40053589397238263.png
182.94791330340263 -1.608962950151422 40053589397238312.png
183.06121451705218 -1.6093500657049047 40053589397238319.png
182.9584787575534 -1.607294269927688 40053589397238363.png
183.01211208902455 -1.6071355160662593 40053589397238371.png
182.9168153923729 -1.6069167885440616 40053589397238378.png
183.05991453257587 -1.6056574775024164 40053589397238406.png
183.06361433353578 -1.6059755277558088 40053589397238453.png
182.89787338908863 -1.605094919453557 40053589397238483.png
182.95207097400174 -1.604707126272181 40053589397238499.png
182.9519324994436 -1.604108204407345 40053589397238500.png
182.99884339407163 -1.604649595029703 40053589397238567.png
182.94835530909543 -1.6038626112148655 40053589397238578.png
183.0179610057784 -1.602186608071459 40053589397238644.png
183.00485585691237 -1.6011163114448483 40053589397238677.png
182.953404548851 -1.6016009842394663 40053589397238683.png
183.05859671120925 -1.6006300105253375 40053589397238699.png
182.99904525862473 -1.6006544341178743 40053589397238773.png
182.99118991974984 -1.5992255187570954 40053589397238796.png
182.97349681218992 -1.5994232140430054 40053589397238804.png
182.94433426402267 -1.600672073379332 40053589397238810.png
182.94585025585695 -1.5989734131970628 40053589397238811.png
182.97625872190812 -1.5996095116771525 40053589397238826.png
183.0612340169143 -1.5985637756496727 40053589397238837.png
182.88595557881777 -1.5995023193000124 40053589397238843.png
182.95407619068766 -1.598348169831957 40053589397238877.png
183.00824964275574 -1.5993605268603734 40053589397238895.png
183.03689305255114 -1.5973708203958694 40053589397238905.png
182.96019158430383 -1.5968959180194644 40053589397238941.png
182.93008040337517 -1.5981116683222611 40053589397238955.png
183.04047633558534 -1.595745433545898 40053589397239101.png
182.88476244037489 -1.595392106446744 40053589397239108.png
183.01660799461578 -1.5936139385372654 40053589397239196.png
182.8831501017939 -1.594279072206522 40053589397239209.png
182.88852350005277 -1.5935242499867153 40053589397239232.png
182.9650150662223 -1.592326684328866 40053589397239240.png
182.9649152032138 -1.5920684737417479 40053589397239241.png
183.05890365338493 -1.5917270876446852 40053589397239334.png
183.06550279781553 -1.5938081054429885 40053589397239357.png
183.06642735579564 -1.592141065784779 40053589397239359.png
182.94539655011567 -1.5910755233985048 40053589397239394.png
182.94155516242085 -1.590361001077757 40053589397239402.png
183.03898381953266 -1.5909645322583865 40053589397239405.png
183.04699376820614 -1.5923151510124085 40053589397239434.png
182.99348090014084 -1.5895656102095566 40053589397239465.png
183.01550239051176 -1.5884829727392025 40053589397239529.png
183.01638757918357 -1.58826601111863 40053589397239530.png
182.91884931954075 -1.5898907136389517 40053589397239534.png
182.96276382104224 -1.5881684530239963 40053589397239548.png
182.9621721238677 -1.588697899094991 40053589397239549.png
182.96291552252885 -1.5898934273572756 40053589397239550.png
182.94349273658983 -1.586358947947605 40053589397239611.png
183.00838989175566 -1.5857613882805854 40053589397239622.png
182.97386936575936 -1.5842437448971014 40053589397239674.png
182.9410441351132 -1.5812385836117133 40053589397239743.png
183.06669810588772 -1.580477795999579 40053589397239761.png
182.92913098282472 -1.57838688659075 40053589397239916.png
183.0467997043586 -1.5554981461794437 40053593692177611.png
182.93379224041936 -1.5464895831277117 40053593692178006.png
183.04775364597117 -1.54457238175774 40053593692178086.png
182.94499378028496 -1.539833794649168 40053593692178323.png
182.9957479580247 -1.5387065432609186 40053593692178373.png
183.01207970718065 -1.5365333160678747 40053593692178432.png
183.00197388729458 -1.5269214559469015 40053593692178889.png
182.95015907759955 -1.5254231216982552 40053593692178937.png
182.94372947353497 -1.5249033249207573 40053593692178965.png
183.03191736402243 -1.5189086429815324 40053593692179198.png
182.9515895022849 -1.5177282155181095 40053593692179263.png
182.9131687113925 -1.516865011383229 40053593692179289.png
182.9388370893774 -1.5157206762218998 40053593692179337.png
182.89082520526907 -1.5152822904553853 40053593692179355.png
182.9100874217089 -1.5136671429185875 40053593692179425.png
182.88706633729925 -1.5118448118221535 40053593692179514.png
183.04633233392627 -1.5112916408137353 40053593692179530.png
182.92225809904573 -1.5111058937002502 40053593692179542.png
182.94933099496842 -1.5107590934344612 40053593692179551.png
182.99065058111194 -1.5076623160491724 40053593692179691.png
182.96010385054205 -1.5046401673225567 40053593692179841.png
182.90157691846935 -1.5023869230376357 40053593692179947.png
182.93108065709208 -1.4986782402371468 40053593692180097.png
182.96861340237115 -1.4986596520645072 40053593692180110.png
183.01469057449788 -1.4973686563725344 40053593692180158.png
182.89397912781433 -1.4941956459130965 40053593692180320.png
182.9765552594016 -1.5755307158765255 40053593692196802.png
182.92091170891783 -1.576031664869942 40053593692196841.png
182.9464596711592 -1.5740735954235447 40053593692196855.png
183.04145556785113 -1.5723887969289811 40053593692196869.png
183.04158664448252 -1.5723995160259996 40053593692196870.png
183.04113181920806 -1.5726417133593773 40053593692196871.png
183.0191901217776 -1.5732559584872192 40053593692196931.png
182.94371678612742 -1.5728513463681033 40053593692196954.png
182.99023482779504 -1.5726421204137426 40053593692196987.png
182.95643516229825 -1.5719722447203974 40053593692197010.png
183.05712624313367 -1.5725963946405181 40053593692197028.png
182.98791824590631 -1.5696338551346367 40053593692197057.png
182.99462206071686 -1.5691212388047233 40053593692197071.png
182.97927049444797 -1.5616363491166794 40053593692197085.png
182.98611571779898 -1.5676547605958635 40053593692197086.png
182.93939860478005 -1.5698797156317952 40053593692197142.png
182.99767304939658 -1.5696764600973052 40053593692197150.png
182.97684397785514 -1.570820417238085 40053593692197158.png
183.06628609810332 -1.569603054732229 40053593692197178.png
183.006829970987 -1.5692445760732578 40053593692197199.png
183.0058503967884 -1.5698353467651036 40053593692197200.png
182.93110304760287 -1.5663192188351338 40053593692197296.png
183.0230261587563 -1.5662838052127135 40053593692197329.png
183.0459810845555 -1.5665939797190784 40053593692197342.png
183.01963447068272 -1.565606197548798 40053593692197346.png
182.9115336546475 -1.5652204470281965 40053593692197362.png
